x,obs
60097,0.3548181
60098,0.3543749
60099,0.3536258
60100,0.3537644
60101,0.354445
60102,0.3541788
60103,0.3542525
60104,0.3538166
60105,0.3532749
60106,0.3532563
60107,0.3535437
60108,0.3546984
60109,0.3554674
60110,0.35530080000000003
60111,0.3552539
60112,0.354575
60113,0.3544122
60114,0.3544377
60115,0.3542549
60116,0.3541246
60117,0.3539861
60118,0.3544777
60119,0.3539005
60120,0.3543052
60121,0.3542689
60122,0.3539031
60123,0.3538229
60124,0.3538827
60125,0.3539875
60126,0.3539457
60127,0.3539505
60128,0.3548749
60129,0.3547768
60130,0.3544091
60131,0.354908
60132,0.3545882
60133,0.3543123
60134,0.35487610000000003
60135,0.3548419
60136,0.3544031
60137,0.35369660000000003
60138,0.3544386
60139,0.3547755
60140,0.3550468
60141,0.3551597
60142,0.3545894
60143,0.3545687
60144,0.3550014
60145,0.3544058
60146,0.3543697
60147,0.3543103
60148,0.3537618
60149,0.3536955
60150,0.3526792
60151,0.3528327
60152,0.3532516
60153,0.3537631
60154,0.3533823
60155,0.3535327
60156,0.3533679
60157,0.3537502
60158,0.3536382
60159,0.3531694
60160,0.3536583
60161,0.353613
60162,0.3535854
60163,0.3537042
60164,0.353786
60165,0.3536022
60166,0.353527
60167,0.3537522
60168,0.3542268
60169,0.3537115
60170,0.3533728
60171,0.3538434
60172,0.3535581
60173,0.353651
60174,0.3531719
60175,0.3531188
60176,0.3531188
60177,0.3533417
60178,0.3533999
60179,0.3529804
60180,0.3530681
60181,0.3533201
60182,0.3526434
60183,0.3529385
60184,0.3533769
60185,0.3534441
60186,0.3538457
60187,0.3535379
60188,0.3534922
60189,0.3540645
60190,0.354339
60191,0.3541374
60192,0.3539818
60193,0.3539023
60194,0.3533874
60195,0.3529304
60196,0.3531569
60197,0.3536382
60198,0.3542352
60199,0.3543167
60200,0.3538597
60201,0.3537043
60202,0.3533961
60203,0.3531988
60204,0.3536309
60205,0.3537279
60206,0.3536224
60207,0.353699
60208,0.3537359
60209,0.3533661
60210,0.3534518
60211,0.3541207
60212,0.3540823
60213,0.3543151
60214,0.3541924
60215,0.3548495
60216,0.3546539
60217,0.3549428
60218,0.3547644
60219,0.355093
60220,0.3546155
60221,0.3539432
60222,0.3539868
60223,0.3538294
60224,0.3538605
60225,0.3532989
60226,0.3528754
60227,0.3525317
60228,0.3525996
60229,0.3531846
60230,0.3533751
60231,0.3533987
60232,0.3535145
60233,0.3535329
60234,0.3536029
60235,0.3538036
60236,0.3542038
60237,0.354333
60238,0.3548897
60239,0.3545544
60240,0.3540631
60241,0.3537927
60242,0.3537821
60243,0.3542703
60244,0.3546191
60245,0.3546856
60246,0.3547828
60247,0.354688
60248,0.3546149
60249,0.3549276
60250,0.3547782
60251,0.3549546
60252,0.3548486
60253,0.3555078
60254,0.3552751
60255,0.3545683
60256,0.3545142
60257,0.3544209
60258,0.3539849
60259,0.3539513
60260,0.3530253
60261,0.3536179
60262,0.3531691
60263,0.3538904
60264,0.354387
60265,0.3545971
60266,0.3546514
60267,0.3540986
60268,0.3540702
60269,0.3541058
60270,0.3539874
60271,0.3540796
60272,0.3542833
60273,0.3543462
60274,0.3538192
60275,0.3539555
60276,0.354153
60277,0.3542167
60278,0.354266
60279,0.3543487
60280,0.3549641
60281,0.3543049
60282,0.3543229
60283,0.3537552
60284,0.3541612
60285,0.3542407
60286,0.3546887
60287,0.3547443
60288,0.3541398
60289,0.3540855
60290,0.3541271
60291,0.3540948
60292,0.3534926
60293,0.3540215
60294,0.3535626
60295,0.3541282
60296,0.3539771
60297,0.3539803
60298,0.3539205
60299,0.354455
60300,0.3538044
60301,0.354189
60302,0.3541896
60303,0.3543155
60304,0.3539297
60305,0.3540521
60306,0.3540459
60307,0.3534811
60308,0.3534602
60309,0.3533087
60310,0.3537637
60311,0.3536316
60312,0.3536716
60313,0.3538591
60314,0.3538066
60315,0.3539537
60316,0.3539198
60317,0.3540415
60318,0.3543892
60319,0.3543677
60320,0.353885
60321,0.3542222
60322,0.3537806
60323,0.3539066
60324,0.3543036
60325,0.3546856
60326,0.3540323
60327,0.35383
60328,0.353663
60329,0.3536443
60330,0.3540561
60331,0.353629
60332,0.3535604
60333,0.3534431
60334,0.3540032
60335,0.3539749
60336,0.3542798
60337,0.3542004
60338,0.3544928
60339,0.3544264
60340,0.3544714
60341,0.3541237
60342,0.3544339
60343,0.3536417
60344,0.3537058
60345,0.3535585
60346,0.3535515
60347,0.3540308
60348,0.3541465
60349,0.3539622
60350,0.354472
60351,0.3538588
60352,0.3536496
60353,0.3537874
60354,0.3533757
60355,0.3534485
60356,0.353281
60357,0.3537823
60358,0.3535888
60359,0.3535518
60360,0.3532506
60361,0.3538812
60362,0.3529072
60363,0.3534615
60364,0.3536214
60365,0.3537265
60366,0.3532942
60367,0.3533662
60368,0.353343
60369,0.3528764
60370,0.3529142
60371,0.3530803
60372,0.3526132
60373,0.3529971
60374,0.3529062
60375,0.3535142
60376,0.3540515
60377,0.354416
60378,0.3541762
60379,0.3538809
60380,0.3535179
60381,0.3528715
60382,0.3528179
60383,0.3537848
60384,0.3539083
60385,0.3532984
60386,0.3532006
60387,0.3533058
60388,0.3527339
60389,0.3528463
60390,0.3533324
60391,0.3534282
60392,0.3539389
60393,0.3544431
60394,0.3545139
60395,0.354625
60396,0.3541676
60397,0.3540297
60398,0.3539842
60399,0.3540615
60400,0.3535681
60401,0.353104
60402,0.3535909
60403,0.3529825
60404,0.3528281
60405,0.3526866
60406,0.3529283
60407,0.3528427
60408,0.3528838
60409,0.3528407
60410,0.353377
60411,0.3533875
60412,0.3533591
60413,0.353801
60414,0.3542614
60415,0.3538387
60416,0.35292
60417,0.3534637
60418,0.3539877
60419,0.3538149
60420,0.3540157
60421,0.354086
60422,0.3537928
60423,0.3536889
60424,0.3537144
60425,0.3534649
60426,0.3533684
60427,0.353222
60428,0.3538279
60429,0.3540565
60430,0.3534848
60431,0.3536071
60432,0.353652
60433,0.3536091
60434,0.3536133
60435,0.3536116
60436,0.3535008
60437,0.3535511
60438,0.3539447
60439,0.3533735
60440,0.3533991
60441,0.3528364
60442,0.3527909
60443,0.3533331
60444,0.3535625
60445,0.3535956
60446,0.3537389
60447,0.3533762
60448,0.3535174
60449,0.3537175
60450,0.3541244
60451,0.3540083
60452,0.353905
60453,0.3534301
60454,0.35309
60455,0.3525015
60456,0.3531129
60457,0.3532009
60458,0.3536011
60459,0.353528
60460,0.3535819
60461,0.3537791
60462,0.3536694
60463,0.3533904
60464,0.3538318
60465,0.3542773
60466,0.3542273
60467,0.3540722
60468,0.3534859
60469,0.3528513
60470,0.3524303
60471,0.3524541
60472,0.3530371
60473,0.3530673
60474,0.3531823
60475,0.3528352
60476,0.3532171
60477,0.3533614
60478,0.3530102
60479,0.3528054
60480,0.3530474
60481,0.3535481
60482,0.3536214
60483,0.353594
60484,0.3535824
60485,0.3531018
60486,0.3533545
60487,0.3533979
60488,0.3532947
60489,0.3532586
60490,0.3533289
60491,0.3534398
60492,0.3526969
60493,0.3532
60494,0.3535867
60495,0.3537447
60496,0.3537981
60497,0.3537988
60498,0.3531987
60499,0.3528116
60500,0.3529294
60501,0.3529173
60502,0.3531636
60503,0.3531269
60504,0.3535681
60505,0.35338
60506,0.3535858
60507,0.3536341
60508,0.3537778
60509,0.353703
60510,0.3541072
60511,0.3536181
60512,0.3531673
60513,0.3525583
60514,0.3527034
60515,0.3526097
60516,0.3531909
60517,0.3535821
60518,0.3533538
60519,0.3533766
60520,0.3533415
60521,0.3530278
60522,0.3528189
60523,0.3531888
60524,0.3532098
60525,0.3531866
60526,0.3528507
60527,0.3528402
60528,0.352872
60529,0.3530951
60530,0.3536386
60531,0.3535303
60532,0.3530821
60533,0.3528911
60534,0.3527002
60535,0.3525061
60536,0.3524187
60537,0.3523185
60538,0.352836
60539,0.3526649
60540,0.353105
60541,0.3530895
60542,0.3531358
60543,0.3521452
60544,0.3519706
60545,0.351662
60546,0.3520088
60547,0.3519405
60548,0.3524238
60549,0.3519124
60550,0.3521184
60551,0.3525705
60552,0.3529135
60553,0.3533877
60554,0.3529944
60555,0.3530146
60556,0.3529615
60557,0.3532926
60558,0.3532251
60559,0.3530437
60560,0.3530026
60561,0.3528039
60562,0.3532695
60563,0.35306
60564,0.3525889
60565,0.3519996
60566,0.3519226
60567,0.3519397
60568,0.3520094
60569,0.3522856
60570,0.3522948
60571,0.3518878
60572,0.3524431
60573,0.3521859
60574,0.3525715
60575,0.3525675
60576,0.3528286
60577,0.352357
60578,0.3528233
60579,0.3528534
60580,0.3531999
60581,0.3533052
60582,0.353239
60583,0.3531652
60584,0.3531057
60585,0.3530431
60586,0.3528673
60587,0.3517975
60588,0.3517889
60589,0.3518957
60590,0.3523309
60591,0.3523442
60592,0.3517264
60593,0.3516588
60594,0.3517024
60595,0.3522994
60596,0.3517368
60597,0.3517192
60598,0.3515862
60599,0.3517037
60600,0.3515728
60601,0.3517526
60602,0.35242830000000003
60603,0.3530078
60604,0.3530298
60605,0.3529515
60606,0.352723
60607,0.3526612
60608,0.3518744
60609,0.3525088
60610,0.3525756
60611,0.352433
60612,0.3520082
60613,0.3519722
60614,0.3526348
60615,0.3522607
60616,0.3517068
60617,0.3517408
60618,0.3516591
60619,0.3516789
60620,0.3515372
60621,0.3512664
60622,0.3518552
60623,0.3520743
60624,0.3521448
60625,0.3521707
60626,0.3522
60627,0.3527381
60628,0.3528026
60629,0.3528422
60630,0.3526094
60631,0.3523888
60632,0.3522139
60633,0.3522273
60634,0.3524737
60635,0.3525972
60636,0.3525788
60637,0.352993
60638,0.3532916
60639,0.3531956
60640,0.353339
60641,0.3531811
60642,0.3533088
60643,0.3534814
60644,0.3535301
60645,0.3531867
60646,0.3528071
60647,0.352236
60648,0.3527796
60649,0.3524027
60650,0.3525356
60651,0.3522664
60652,0.3524102
60653,0.3522281
60654,0.3523513
60655,0.3515448
60656,0.3520436
60657,0.3525351
60658,0.3528135
60659,0.3525113
60660,0.3524384
60661,0.3520985
60662,0.3515263
60663,0.3519896
60664,0.3514983
60665,0.3513612
60666,0.3514425
60667,0.3513526
60668,0.3511594
60669,0.35063
60670,0.351106
60671,0.3508196
60672,0.3507846
60673,0.3513562
60674,0.351246
60675,0.3511288
60676,0.3516555
60677,0.3519611
60678,0.3524868
60679,0.3521762
60680,0.3521924
60681,0.3520111
60682,0.3519148
60683,0.3520778
60684,0.3516434
60685,0.3517053
60686,0.3517452
60687,0.3515184
60688,0.3518804
60689,0.3523308
60690,0.3521985
60691,0.3523301
60692,0.3522667
60693,0.352291
60694,0.3521347
60695,0.35240899999999997
60696,0.3523248
60697,0.3519805
60698,0.3515678
60699,0.3520977
60700,0.3521326
60701,0.3515597
60702,0.3520841
60703,0.3519948
60704,0.3520337
60705,0.3520973
60706,0.3512955
60707,0.3507546
60708,0.3510314
60709,0.3510699
60710,0.3514745
60711,0.3518715
60712,0.3523062
60713,0.3521544
60714,0.3519241
60715,0.3519168
60716,0.3521537
60717,0.3519903
60718,0.3520973
60719,0.3521454
60720,0.3518176
60721,0.3519593
60722,0.3511508
60723,0.3512766
60724,0.3514841
60725,0.3526055
60726,0.3525305
60727,0.3524465
60728,0.3529365
60729,0.3520789
60730,0.352374
60731,0.3520802
60732,0.3522122
60733,0.3523393
60734,0.3524351
60735,0.3525237
60736,0.3527131
60737,0.3520236
60738,0.3520392
60739,0.3518407
60740,0.3518306
60741,0.351323
60742,0.3507978
60743,0.3508534
60744,0.3510569
60745,0.3511195
60746,0.3511428
60747,0.3512921
60748,0.3511181
60749,0.3506055
60750,0.35057
60751,0.3510996
60752,0.3512091
60753,0.3514068
60754,0.3518512
60755,0.3519856
60756,0.3519968
60757,0.3517903
60758,0.3514939
60759,0.3515826
60760,0.3519047
60761,0.3514241
60762,0.351241
60763,0.3512668
60764,0.3508386
60765,0.3512591
60766,0.3510342
60767,0.3511592
60768,0.3516329
60769,0.3507709
60770,0.3511952
60771,0.351252
60772,0.3509014
60773,0.350418
60774,0.3501951
60775,0.3504696
60776,0.3511361
60777,0.3508896
60778,0.3513128
60779,0.35131829999999997
60780,0.3514012
60781,0.3506592
60782,0.3511811
60783,0.351673
60784,0.3515307
60785,0.3511623
60786,0.3508692
60787,0.3514695
60788,0.3516921
60789,0.3519433
60790,0.3518496
60791,0.3515407
60792,0.3513487
60793,0.3509064
60794,0.3507901
60795,0.3508043
60796,0.351156
60797,0.3510759
60798,0.3506142
60799,0.3509243
60800,0.3513111
60801,0.3509318
60802,0.3510231
60803,0.3510684
60804,0.3515228
60805,0.3510213
60806,0.3509229
60807,0.3511026
60808,0.3503622
60809,0.3513508
60810,0.3512678
60811,0.3505296
60812,0.3509206
60813,0.3504968
60814,0.3504952
60815,0.3511052
60816,0.350802
60817,0.3517193
60818,0.3516048
60819,0.3514594
60820,0.3513168
60821,0.3511832
60822,0.3512626
60823,0.3511744
60824,0.3520048
60825,0.3519267
60826,0.3515226
60827,0.3512002
60828,0.3507906
60829,0.3509752
60830,0.3511508
60831,0.351741
60832,0.3511114
60833,0.3511955
60834,0.3509066
60835,0.3507403
60836,0.350501
60837,0.3504456
60838,0.3504516
60839,0.3505764
60840,0.3503838
60841,0.3509313
60842,0.3512874
60843,0.3508481
60844,0.3509535
60845,0.350573
60846,0.3508781
60847,0.3508528
60848,0.3513075
60849,0.3508116
60850,0.3511963
60851,0.350661
60852,0.3506281
60853,0.3507139
60854,0.3511798
60855,0.3507626
60856,0.3504801
60857,0.3507264
60858,0.3508058
60859,0.3504472
60860,0.3502219
60861,0.3502975
60862,0.3504204
60863,0.3500682
60864,0.3505062
60865,0.349802
60866,0.3503343
60867,0.3503264
60868,0.3501235
60869,0.3499914
60870,0.3500811
60871,0.350511
60872,0.3506325
60873,0.3505397
60874,0.3501818
60875,0.350279
60876,0.3506339
60877,0.350304
60878,0.350767
60879,0.3507745
60880,0.350897
60881,0.3513751
60882,0.3508819
60883,0.3504157
60884,0.3509055
60885,0.3511065
60886,0.3510399
60887,0.3512841
60888,0.350702
60889,0.350745
60890,0.3506628
60891,0.350481
60892,0.350325
60893,0.3503555
60894,0.3499188
60895,0.3499319
60896,0.3499331
60897,0.3504285
60898,0.3511316
60899,0.3511327
60900,0.3510776
60901,0.3509698
60902,0.3505394
60903,0.3509034
60904,0.3511375
60905,0.3503619
60906,0.350318
60907,0.3507324
60908,0.3508224
60909,0.3506549
60910,0.3504394
60911,0.3502977
60912,0.350348
60913,0.3498755
60914,0.3497583
60915,0.3499541
60916,0.350004
60917,0.350081
60918,0.3506986
60919,0.3512033
60920,0.3511185
60921,0.3511543
60922,0.3512564
60923,0.3508631
60924,0.3513513
60925,0.3514379
60926,0.3516081
60927,0.3512307
60928,0.3511249
60929,0.3506032
60930,0.3504551
60931,0.3498901
60932,0.349854
60933,0.3507983
60934,0.3508596
60935,0.3506838
60936,0.3505681
60937,0.3499471
60938,0.3495136
60939,0.3494357
60940,0.3503589
60941,0.3503625
60942,0.3506951
60943,0.3508609
60944,0.3511719
60945,0.3511541
60946,0.3512275
60947,0.351555
60948,0.3511614
60949,0.3509902
60950,0.3510759
60951,0.3513625
60952,0.3514712
60953,0.3519443
60954,0.3519972
60955,0.3519138
60956,0.3519958
60957,0.3518708
60958,0.3515957
60959,0.3513456
60960,0.3507366
60961,0.3507257
60962,0.3501171
60963,0.3506117
60964,0.3505237
60965,0.3503813
60966,0.3503474
60967,0.3504386
60968,0.3503228
60969,0.3510011
60970,0.3507725
60971,0.350714
60972,0.3512761
60973,0.351162
60974,0.3508305
60975,0.3509758
60976,0.3509839
60977,0.3505822
60978,0.3504914
60979,0.3505595
60980,0.3505136
60981,0.3505841
60982,0.3505127
60983,0.3501541
60984,0.3500277
60985,0.3501395
60986,0.350774
60987,0.3503782
60988,0.3506858
60989,0.3508554
60990,0.3509138
60991,0.350219
60992,0.3500643
60993,0.3500237
60994,0.3499644
60995,0.3502353
60996,0.3502143
60997,0.3501988
60998,0.35013
60999,0.3507141
61000,0.3511539
61001,0.3512631
61002,0.3508431
61003,0.3509007
61004,0.3507879
61005,0.3511551
61006,0.3508039
61007,0.3507925
61008,0.3508642
61009,0.3512145
61010,0.3510145
61011,0.3511044
61012,0.3504828
61013,0.3504103
61014,0.3501127
61015,0.349712
61016,0.3501461
61017,0.3500811
61018,0.3507045
61019,0.3498388
61020,0.3497753
61021,0.3505191
61022,0.3507591
61023,0.3507235
61024,0.3508805
61025,0.3502618
61026,0.3503245
61027,0.3503197
61028,0.3501626
61029,0.3502759
61030,0.3501073
61031,0.350641
61032,0.3508012
61033,0.3513114
61034,0.3510537
61035,0.3511364
61036,0.35116000000000003
61037,0.3510001
61038,0.350762
61039,0.3510092
61040,0.3505797
61041,0.3505624
61042,0.3502522
61043,0.3504415
61044,0.3490827
61045,0.3490483
61046,0.3493788
61047,0.3498916
61048,0.350263
61049,0.3504704
61050,0.3503804
61051,0.3509639
61052,0.3510148
61053,0.3509572
61054,0.3509532
61055,0.3505341
61056,0.3500293
61057,0.3503398
61058,0.350213
61059,0.3499231
61060,0.3494726
61061,0.3500952
61062,0.349756
61063,0.3499404
61064,0.3499846
61065,0.349972
61066,0.3505645
61067,0.3500433
61068,0.3502262
61069,0.3502652
61070,0.3501928
61071,0.3503826
61072,0.3508291
61073,0.3498068
61074,0.3499245
61075,0.3501822
61076,0.3500717
61077,0.3494638
61078,0.3500068
61079,0.3500687
61080,0.3501627
61081,0.3503173
61082,0.3503942
61083,0.3508037
61084,0.3502524
61085,0.3495497
61086,0.3503167
61087,0.3496338
61088,0.349867
61089,0.3499182
61090,0.349812
61091,0.3500325
61092,0.3505693
61093,0.3511478
61094,0.3513353
61095,0.3509086
61096,0.3508321
61097,0.3511302
61098,0.3510248
61099,0.3515846
61100,0.3510925
61101,0.3508604
61102,0.3504698
61103,0.3503934
61104,0.3511532
61105,0.3507529
61106,0.3499472
61107,0.34986
61108,0.3498436
61109,0.3499098
61110,0.3495412
61111,0.3495886
61112,0.3505853
61113,0.3505962
61114,0.3498898
61115,0.3503668
61116,0.349744
61117,0.3496298
61118,0.3501346
61119,0.3501887
61120,0.3500234
61121,0.3499682
61122,0.3502097
61123,0.3497795
61124,0.350274
61125,0.3503074
61126,0.3507585
61127,0.3507358
61128,0.3507643
61129,0.3503461
61130,0.3510279
61131,0.3511049
61132,0.3510198
61133,0.3510874
61134,0.3511525
61135,0.351149
61136,0.3510243
61137,0.3504469
61138,0.3510028
61139,0.3507696
61140,0.3512397
61141,0.350706
61142,0.350742
61143,0.3510939
61144,0.3510179
61145,0.3504124
61146,0.3505747
61147,0.3506516
61148,0.3500882
61149,0.3501751
61150,0.3500609
61151,0.3502845
61152,0.3504268
61153,0.3504754
61154,0.3507203
61155,0.3507605
61156,0.3508374
61157,0.3511398
61158,0.3510045
61159,0.3504789
61160,0.3504297
61161,0.3502883
61162,0.3501797
61163,0.3503331
61164,0.3501295
61165,0.3510479
61166,0.3511841
61167,0.3505025
61168,0.3505825
61169,0.3506301
61170,0.3501107
61171,0.3499359
61172,0.350049
61173,0.3503863
61174,0.35024
61175,0.350315
61176,0.3503479
61177,0.3502035
61178,0.3496976
61179,0.3497204
61180,0.3502308
61181,0.350173
61182,0.3502376
61183,0.350472
61184,0.3500517
61185,0.3494058
61186,0.3492944
61187,0.3492923
61188,0.349408
61189,0.349275
61190,0.3494518
61191,0.3501383
61192,0.3500659
61193,0.3500881
61194,0.3504485
61195,0.351266
61196,0.3511207
61197,0.3506076
61198,0.3507664
61199,0.3510433
61200,0.3505195
61201,0.3504218
61202,0.3505742
61203,0.3498484
61204,0.350274
61205,0.3501053
61206,0.3499913
61207,0.3497882
61208,0.3495814
61209,0.3499217
61210,0.3498344
61211,0.3503191
61212,0.3506467
61213,0.3504073
61214,0.3501176
61215,0.3508814
61216,0.350957
61217,0.3504838
61218,0.3504714
61219,0.3510017
61220,0.3509077
61221,0.3507091
61222,0.3506158
61223,0.3505816
61224,0.3498847
61225,0.3497044
61226,0.34981
61227,0.3498823
61228,0.3504813
61229,0.3504748
61230,0.3496706
61231,0.3493681
61232,0.3496777
61233,0.3496058
61234,0.3496152
61235,0.3498884
61236,0.3493755
61237,0.3490719
61238,0.3486341
61239,0.3491691
61240,0.3496905
61241,0.3491216
61242,0.3490023
61243,0.3491833
61244,0.3496489
61245,0.3494761
61246,0.3497098
61247,0.3501336
61248,0.3503156
61249,0.3499304
61250,0.3499785
61251,0.3503151
61252,0.350293
61253,0.3498013
61254,0.3493803
61255,0.3496983
61256,0.3496774
61257,0.350277
61258,0.3494724
61259,0.3500508
61260,0.3501552
61261,0.3503841
61262,0.3495606
61263,0.3499551
61264,0.349503
61265,0.3495455
61266,0.3501283
61267,0.3502098
61268,0.3500499
61269,0.3501404
61270,0.3497545
61271,0.3497157
61272,0.3496753
61273,0.3497921
61274,0.3502485
61275,0.3498357
61276,0.3497148
61277,0.3495247
61278,0.3496929
61279,0.3498028
61280,0.3493088
61281,0.3499895
61282,0.3498689
61283,0.350385
61284,0.35038010000000003
61285,0.3498067
61286,0.3496999
61287,0.3496055
61288,0.349656
61289,0.3496651
61290,0.3494722
61291,0.3495169
61292,0.3493857
61293,0.3495413
61294,0.349064
61295,0.3490787
61296,0.3491998
61297,0.349464
61298,0.349862
61299,0.3498452
61300,0.3497348
61301,0.3501409
61302,0.3500837
61303,0.3502222
61304,0.3501167
61305,0.3500872
61306,0.3495573
61307,0.349419
61308,0.3494751
61309,0.3499087
61310,0.3499465
61311,0.3496001
61312,0.3497017
61313,0.3502088
61314,0.3501716
61315,0.3499822
61316,0.349644
61317,0.3499808
61318,0.349362
61319,0.3496229
61320,0.3493169
61321,0.3492947
61322,0.3495829
61323,0.3494687
61324,0.3498346
61325,0.3493869
61326,0.3494991
61327,0.3496593
61328,0.3496516
61329,0.3498006
61330,0.3496382
61331,0.3497223
61332,0.3497056
61333,0.3498724
61334,0.3500008
61335,0.3499293
61336,0.3494331
61337,0.3499194
61338,0.3498608
61339,0.3501207
61340,0.3505262
61341,0.3503177
61342,0.3502835
61343,0.3501326
61344,0.350098
61345,0.3490498
61346,0.3495397
61347,0.3501503
61348,0.3496898
61349,0.3501284
61350,0.3494393
61351,0.3491024
61352,0.3495739
61353,0.3495329
61354,0.3494567
61355,0.3499433
61356,0.3503498
61357,0.3500571
61358,0.3494398
61359,0.3493932
61360,0.3498164
61361,0.3495946
61362,0.3489805
61363,0.3486921
61364,0.3491716
61365,0.3492379
61366,0.3494035
61367,0.3488881
61368,0.3491584
61369,0.3494889
61370,0.3494996
61371,0.3495292
61372,0.3494336
61373,0.3499303
61374,0.3501529
61375,0.3497907
61376,0.3500486
61377,0.3502595
61378,0.3506634
61379,0.350844
61380,0.3504231
61381,0.35026
61382,0.350291
61383,0.3500617
61384,0.3497065
61385,0.34922
61386,0.3494952
61387,0.3497149
61388,0.3503041
61389,0.3502423
61390,0.3504831
61391,0.3501322
61392,0.3501543
61393,0.3500047
61394,0.3493083
61395,0.3501348
61396,0.3487839
61397,0.3488508
61398,0.3491457
61399,0.3493053
61400,0.3487687
61401,0.3493063
61402,0.3492124
61403,0.3498155
61404,0.3498715
61405,0.3493916
61406,0.3496689
61407,0.3497973
61408,0.349792
61409,0.3499311
61410,0.3502366
61411,0.3493082
61412,0.3495172
61413,0.3495
61414,0.3491558
61415,0.3490637
61416,0.3491297
61417,0.3492263
61418,0.3492769
61419,0.3495485
61420,0.3491061
61421,0.3491604
61422,0.3492772
61423,0.3494997
61424,0.3488841
61425,0.3490574
61426,0.3485084
61427,0.3489205
61428,0.3494056
61429,0.3489779
61430,0.3492804
61431,0.3492965
61432,0.3492219
61433,0.3493613
61434,0.3496895
61435,0.3497479
61436,0.3493505
61437,0.348763
61438,0.3486452
61439,0.3485574
61440,0.3487692
61441,0.3490587
61442,0.3491637
61443,0.3487365
61444,0.3487709
61445,0.3487479
61446,0.348247
61447,0.3484045
61448,0.348291
61449,0.3487896
61450,0.3493308
61451,0.3491881
61452,0.3493964
61453,0.3494918
61454,0.3485
61455,0.3480032
61456,0.3485318
61457,0.3487115
61458,0.349049
61459,0.3491499
61460,0.3490179
61461,0.3491926
61462,0.3492698
61463,0.3484392
61464,0.3485617
61465,0.3487007
61466,0.348777
61467,0.3487249
61468,0.3488978
61469,0.3494911
61470,0.3490638
61471,0.3490432
61472,0.3495673
61473,0.3486036
61474,0.3481274
61475,0.3479389
61476,0.3483008
61477,0.3490066
61478,0.3488294
61479,0.3486809
61480,0.3487804
61481,0.348799
61482,0.3488846
61483,0.3490749
61484,0.34966970000000003
61485,0.3497423
61486,0.3497158
61487,0.3495445
61488,0.3489826
61489,0.3488661
61490,0.3485542
61491,0.3481844
61492,0.3477447
61493,0.3480727
61494,0.3491893
61495,0.349116
61496,0.3493381
61497,0.3486243
61498,0.3486744
61499,0.3491222
61500,0.3495004
61501,0.3489328
61502,0.3487736
61503,0.3483744
61504,0.3482252
61505,0.3485762
61506,0.3489755
61507,0.3484053
61508,0.348376
61509,0.3484575
61510,0.3478097
61511,0.3476338
61512,0.3481845
61513,0.348094
61514,0.3486187
61515,0.3477642
61516,0.3473145
61517,0.3473544
61518,0.3479156
61519,0.3488878
61520,0.34933
61521,0.3489156
61522,0.3490741
61523,0.3491293
61524,0.3490938
61525,0.3495078
61526,0.3491585
61527,0.3492301
61528,0.3493013
61529,0.3492916
61530,0.3492219
61531,0.3485434
61532,0.3484924
61533,0.3485573
61534,0.3482915
61535,0.3484919
61536,0.3488723
61537,0.3487103
61538,0.3482512
61539,0.3482322
61540,0.3477908
61541,0.347747
61542,0.3479963
61543,0.3485079
61544,0.3484081
61545,0.3487555
61546,0.3491348
61547,0.3491214
61548,0.3484527
61549,0.3479885
61550,0.3480035
61551,0.3477098
61552,0.3478719
61553,0.3473028
61554,0.3477139
61555,0.3476333
61556,0.3477136
61557,0.3479639
61558,0.3479435
61559,0.3479904
61560,0.3485645
61561,0.3484394
61562,0.3479248
61563,0.34828
61564,0.3475893
61565,0.3475868
61566,0.3475558
61567,0.3474282
61568,0.3480825
61569,0.3480517
61570,0.3481866
61571,0.3487349
61572,0.3483696
61573,0.348314
61574,0.3486829
61575,0.3482222
61576,0.3480385
61577,0.3480687
61578,0.3481463
61579,0.3481981
61580,0.3487275
61581,0.3492709
61582,0.3494085
61583,0.348805
61584,0.348821
61585,0.3488025
61586,0.3487426
61587,0.348774
61588,0.3483067
61589,0.3483292
61590,0.3478454
61591,0.3481679
61592,0.3492668
61593,0.3492075
61594,0.3490441
61595,0.3491085
61596,0.3483666
61597,0.3484161
61598,0.3489679
61599,0.3489402
61600,0.3489495
61601,0.3484506
61602,0.3489602
61603,0.3486614
61604,0.3486797
61605,0.3480638
61606,0.348026
61607,0.3485732
61608,0.3480701
61609,0.3475499
61610,0.3480688
61611,0.3483467
61612,0.3477668
61613,0.3476304
61614,0.3477792
61615,0.3483396
61616,0.3478519
61617,0.3481913
61618,0.3482397
61619,0.34784350000000003
61620,0.3477016
61621,0.3482291
61622,0.3476966
61623,0.3478582
61624,0.3480005
61625,0.3480343
61626,0.3485343
61627,0.3484704
61628,0.3486226
61629,0.3485749
61630,0.348455
61631,0.3485557
61632,0.3479563
61633,0.3483231
61634,0.3483638
61635,0.3483004
61636,0.3478636
61637,0.3477956
61638,0.3479097
61639,0.3477997
61640,0.3476622
61641,0.348201
61642,0.3476998
61643,0.3478302
61644,0.3478503
61645,0.3480346
61646,0.3480859
61647,0.3484606
61648,0.3477925
61649,0.3471366
61650,0.3474819
61651,0.3475023
61652,0.3474821
61653,0.3475195
61654,0.347984
61655,0.3482111
61656,0.3478123
61657,0.347968
61658,0.3481087
61659,0.3481233
61660,0.3480995
61661,0.348157
61662,0.3483429
61663,0.34818
61664,0.3482334
61665,0.3481924
